Depmuni,TIPO,SERVICIO,ESTRATO,TOTAL_PERSONAS,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,ESTADO_ENCUESTA,RECO_DIC
08001,2,1,1,4,12038,1,1,1,,0
52001,2,1,2,4,12039,1,1,1,,0
08433,1,1,1,10,12040,1,1,1,,0
81001,3,1,1,6,12041,1,1,1,,0
23162,1,1,4,2,12042,1,1,1,,0
23466,2,1,3,3,12043,1,1,1,,0
70708,1,1,1,4,12044,1,1,1,,0
05001,1,1,3,5,12045,1,1,1,,0
05266,2,1,3,6,12046,1,1,1,,0
05088,2,1,1,3,12047,1,1,1,,0
81001,1,1,1,8,12048,1,1,1,,0
52001,1,1,3,2,12049,1,1,1,,0
47001,2,1,4,5,12050,1,1,1,,0
20011,1,1,1,4,12051,1,1,1,,0
20001,1,1,1,4,12052,1,1,1,,0
25754,1,1,2,4,12053,1,1,1,,0
05308,2,1,2,4,12055,1,1,1,,0
47189,1,1,2,3,12056,1,1,1,,0
05088,2,1,2,3,12057,1,1,1,,0
15001,1,1,2,8,12058,1,1,1,,0
47288,1,1,1,7,12059,1,1,1,,0
25286,1,1,1,5,12060,1,1,1,,0
11001,2,1,3,2,12061,1,1,1,,0
70708,1,1,1,4,12062,1,1,1,,0
70708,1,1,1,5,12064,1,1,1,,0
11001,3,1,3,1,12065,1,1,1,,0
73001,2,1,1,2,12067,1,1,1,,0
52001,1,1,3,3,12068,1,1,1,,0
66001,3,1,4,3,12069,1,1,1,,0
25754,2,1,2,6,12070,1,1,1,,0
05001,1,1,3,5,12073,1,1,1,,0
11001,2,1,3,4,12074,1,1,1,,0
23162,1,1,2,4,12075,1,1,1,,0
08001,2,1,1,4,12076,1,1,1,,0
73001,1,1,3,4,12077,1,1,1,,0
05045,1,1,1,6,12078,1,1,1,,0
25286,2,1,2,2,12079,1,1,1,,0
11001,2,1,2,4,12080,1,1,1,,0
18001,1,1,3,6,12081,1,1,1,,0
11001,3,1,3,1,12082,1,1,1,,0
05088,2,1,2,5,12084,1,1,1,,0
70708,1,1,1,3,12085,1,1,1,,0
70708,1,1,1,1,12086,1,1,1,,0
68276,2,1,3,4,12087,1,1,1,,0
20001,2,1,1,3,12088,1,1,1,,0
23162,1,1,4,1,12089,1,1,1,,0
08001,1,1,1,11,12091,1,1,1,,0
70708,1,1,1,4,12092,1,1,1,,0
20001,3,1,1,8,12093,1,1,1,,0
25286,2,1,2,1,12094,1,1,1,,0
86001,1,1,1,2,12096,1,1,1,,0
11001,2,1,2,6,12097,1,1,1,,0
11001,2,1,3,3,12098,1,1,1,,0
70708,1,1,1,2,12099,1,1,1,,0
11001,2,1,3,4,12100,1,1,1,,0
81001,1,1,1,4,12102,1,1,1,,0
23162,1,1,1,2,12103,1,1,1,,0
47189,1,1,1,7,12104,1,1,1,,0
66001,2,1,4,2,12105,1,1,1,,0
20011,1,1,1,2,12106,1,1,1,,0
73001,1,1,1,3,12107,1,1,1,,0
23162,1,1,4,3,12108,1,1,1,,0
25754,1,1,2,4,12109,1,1,1,,0
76001,2,1,2,4,12110,1,1,1,,0
23162,1,1,1,4,12112,1,1,1,,0
11001,3,1,3,4,12114,1,1,1,,0
70708,1,1,1,4,12115,1,1,1,,0
15001,1,1,2,6,12116,1,1,1,,0
85001,1,1,1,3,12117,1,1,1,,0
47288,1,1,1,8,12118,1,1,1,,0
05308,2,1,2,2,12119,1,1,1,,0
52001,3,1,2,1,12120,1,1,1,,0
41001,1,1,1,4,12121,1,1,1,,0
08433,1,1,1,6,12122,1,1,1,,0
05088,2,1,1,3,12123,1,1,1,,0
52001,2,1,3,1,12124,1,1,1,,0
68276,2,1,3,5,12125,1,1,1,,0
05045,2,1,1,10,12126,1,1,1,,0
70708,1,1,1,4,12127,1,1,1,,0
20011,1,1,1,1,12128,1,1,1,,0
05088,2,1,1,1,12129,1,1,1,,0
41001,1,1,2,4,12130,1,1,1,,0
23162,2,1,4,3,12131,1,1,1,,0
11001,2,1,3,2,12133,1,1,1,,0
99001,4,2,,4,12134,1,1,1,,0
41001,1,1,1,3,12135,1,1,1,,0
11001,1,1,1,6,12136,1,1,1,,0
66001,2,1,4,3,12137,1,1,1,,0
11001,2,1,2,2,12138,1,1,1,,0
76001,2,1,4,3,12139,1,1,1,,0
11001,2,1,3,5,12142,1,1,1,,0
25754,2,1,3,3,12143,1,1,1,,0
86001,2,1,1,2,12144,1,1,1,,0
81001,1,1,1,6,12147,1,1,1,,0
23162,1,1,3,2,12148,1,1,1,,0
25754,1,1,2,4,12150,1,1,1,,0
20011,1,1,1,7,12151,1,1,1,,0
73001,2,1,3,2,12152,1,1,1,,0
81001,1,1,1,2,12153,1,1,1,,0
70708,1,1,1,8,12154,1,1,1,,0
11001,2,1,3,3,12155,1,1,1,,0
85001,1,1,1,2,12156,1,1,1,,0
05308,2,1,2,4,12157,1,1,1,,0
15001,2,1,4,3,12158,1,1,1,,0
05088,2,1,1,3,12159,1,1,1,,0
52001,2,1,3,3,12161,1,1,1,,0
52001,1,1,3,6,12162,1,1,1,,0
66001,2,1,4,2,12164,1,1,1,,0
47189,1,1,1,7,12165,1,1,1,,0
41001,1,1,2,3,12166,1,1,1,,0
68276,1,1,3,3,12167,1,1,1,,0
05045,2,1,1,3,12168,1,1,1,,0
08001,2,1,1,4,12169,1,1,1,,0
41001,1,1,1,5,12170,1,1,1,,0
73001,2,1,1,1,12171,1,1,1,,0
25754,2,1,3,4,12172,1,1,1,,0
20011,1,1,1,5,12173,1,1,1,,0
11001,2,1,2,5,12174,1,1,1,,0
23001,2,1,3,4,12175,1,1,1,,0
70708,1,1,1,3,12176,1,1,1,,0
23162,1,1,4,3,12177,1,1,1,,0
08001,1,1,1,9,12178,1,1,1,,0
20001,1,1,1,2,12179,1,1,1,,0
47288,1,1,1,2,12180,1,1,1,,0
85001,1,1,1,4,12181,1,1,1,,0
52001,1,1,3,4,12182,1,1,1,,0
54001,1,1,1,4,12183,1,1,1,,0
05088,2,1,2,2,12184,1,1,1,,0
20011,1,1,1,1,12185,1,1,1,,0
86001,2,1,1,6,12186,1,1,1,,0
70708,1,1,1,7,12187,1,1,1,,0
41001,1,1,1,4,12188,1,1,1,,0
25754,1,1,2,4,12189,1,1,1,,0
11001,1,1,1,4,12190,1,1,1,,0
19698,2,1,3,2,12191,1,1,1,,0
11001,1,1,1,3,12192,1,1,1,,0
81001,3,1,1,4,12193,1,1,1,,0
73001,2,1,2,1,12194,1,1,1,,0
05088,2,1,2,5,12195,1,1,1,,0
20001,2,1,1,4,12196,1,1,1,,0
66001,2,1,4,2,12197,1,1,1,,0
15001,2,1,4,2,12198,1,1,1,,0
86001,1,1,1,2,12199,1,1,1,,0
81001,1,1,1,5,12200,1,1,1,,0
41001,2,1,2,4,12202,1,1,1,,0
20001,1,1,1,6,12203,1,1,1,,0
20001,2,1,1,3,12205,1,1,1,,0
47001,1,1,4,4,12206,1,1,1,,0
05045,2,1,1,4,12207,1,1,1,,0
08001,1,1,2,6,12208,1,1,1,,0
54001,1,1,1,3,12209,1,1,1,,0
73001,2,1,3,2,12211,1,1,1,,0
99001,1,1,1,2,12212,1,1,1,,0
23001,2,1,3,3,12213,1,1,1,,0
86001,2,1,1,5,12214,1,1,1,,0
15001,3,1,3,1,12215,1,1,1,,0
99001,1,1,1,3,12216,1,1,1,,0
81001,1,1,1,6,12217,1,1,1,,0
11001,2,1,1,8,12218,1,1,1,,0
20001,1,1,1,4,12220,1,1,1,,0
66001,2,1,4,5,12221,1,1,1,,0
85001,1,1,1,4,12222,1,1,1,,0
20001,2,1,3,1,12223,1,1,1,,0
70708,1,1,1,3,12224,1,1,1,,0
76001,2,1,3,3,12225,1,1,1,,0
99001,2,1,1,2,12226,1,1,1,,0
08001,2,1,1,4,12227,1,1,1,,0
15001,2,1,4,3,12228,1,1,1,,0
81001,1,1,1,2,12229,1,1,1,,0
86001,2,1,1,2,12232,1,1,1,,0
70708,1,1,1,7,12233,1,1,1,,0
20001,1,1,1,5,12234,1,1,1,,0
25175,1,1,2,6,12235,1,1,1,,0
20001,1,1,2,4,12236,1,1,1,,0
50006,1,1,3,4,12237,1,1,1,,0
81001,3,1,1,5,12238,1,1,1,,0
08001,1,1,2,3,12239,1,1,1,,0
63470,1,1,2,4,12240,1,1,1,,0
54001,1,1,1,2,12241,1,1,1,,0
23001,1,1,3,5,12242,1,1,1,,0
73001,1,1,2,5,12243,1,1,1,,0
11001,2,1,1,2,12245,1,1,1,,0
85001,1,1,1,2,12246,1,1,1,,0
76001,1,1,2,4,12247,1,1,1,,0
11001,1,1,1,4,12248,1,1,1,,0
81001,3,1,1,4,12250,1,1,1,,0
66001,2,1,4,3,12251,1,1,1,,0
81001,1,1,1,2,12252,1,1,1,,0
13052,1,1,1,2,12253,1,1,1,,0
20001,2,1,2,3,12254,1,1,1,,0
76001,2,1,3,3,12255,1,1,1,,0
15001,2,1,3,2,12256,1,1,1,,0
50006,1,1,1,2,12257,1,1,1,,0
81001,1,1,3,4,12259,1,1,1,,0
88001,1,1,1,1,12260,1,1,1,,0
20001,1,1,1,4,12261,1,1,1,,0
11001,2,1,1,5,12263,1,1,1,,0
73001,2,1,1,1,12264,1,1,1,,0
73001,1,1,2,3,12265,1,1,1,,0
50006,1,1,3,5,12266,1,1,1,,0
85001,1,1,1,1,12268,1,1,1,,0
20001,1,1,2,3,12269,1,1,1,,0
19698,2,1,3,3,12270,1,1,1,,0
52001,3,1,3,1,12271,1,1,1,,0
15001,3,1,2,1,12272,1,1,1,,0
73001,2,1,1,2,12273,1,1,1,,0
11001,1,1,1,4,12274,1,1,1,,0
81001,1,1,1,2,12275,1,1,1,,0
73001,2,1,1,2,12276,1,1,1,,0
41001,1,1,1,4,12277,1,1,1,,0
54001,1,1,1,3,12278,1,1,1,,0
50006,1,1,1,3,12279,1,1,1,,0
50006,1,1,3,2,12280,1,1,1,,0
41001,1,1,1,3,12281,1,1,1,,0
52356,2,1,3,2,12282,1,1,1,,0
15001,1,1,2,4,12283,1,1,1,,0
11001,2,1,1,3,12284,1,1,1,,0
88001,1,1,3,1,12285,1,1,1,,0
73001,1,1,4,1,12287,1,1,1,,0
85001,1,1,1,1,12288,1,1,1,,0
11001,2,1,2,4,12289,1,1,1,,0
13052,1,1,1,4,12291,1,1,1,,0
50006,1,1,2,2,12292,1,1,1,,0
52356,2,1,3,2,12293,1,1,1,,0
50006,1,1,3,3,12294,1,1,1,,0
86001,1,1,1,3,12295,1,1,1,,0
54001,4,1,1,2,12296,1,1,1,,0
11001,2,1,1,4,12297,1,1,1,,0
76001,2,1,2,2,12298,1,1,1,,0
50006,1,1,3,3,12299,1,1,1,,0
88001,1,1,1,1,12300,1,1,1,,0
88001,2,1,1,2,12301,1,1,1,,0
13052,1,1,1,1,12302,1,1,1,,0
86001,2,1,1,1,12303,1,1,1,,0
76563,1,1,2,3,12304,1,1,1,,0
19698,2,1,3,3,12305,1,1,1,,0
85001,1,1,1,1,12306,1,1,1,,0
50006,1,1,3,3,12307,1,1,1,,0
85001,1,1,1,4,12308,1,1,1,,0
86001,2,1,1,2,12309,1,1,1,,0
54001,1,1,1,4,12310,1,1,1,,0
13052,1,1,1,2,12311,1,1,1,,0
76563,1,1,2,3,12313,1,1,1,,0
13052,1,1,1,3,12315,1,1,1,,0
85001,1,1,1,2,12317,1,1,1,,0
19698,2,1,3,4,12319,1,1,1,,0
85001,1,1,1,1,12320,1,1,1,,0
85001,1,1,1,4,12324,1,1,1,,0
13052,1,1,1,2,12327,1,1,1,,0
50006,1,1,3,6,12329,1,1,1,,0
13052,1,1,1,3,12330,1,1,1,,0
50006,2,1,3,1,12331,1,1,1,,0
50006,2,1,3,1,12332,1,1,1,,0
50006,2,1,3,5,12333,1,1,1,,0
50006,2,1,3,2,12334,1,1,1,,0
50006,1,1,2,5,12335,1,1,1,,0
88001,1,1,1,3,12336,1,1,1,,0
50006,1,1,2,2,12337,1,1,1,,0
50006,2,1,2,6,12338,1,1,1,,0
88001,1,1,2,2,12339,1,1,1,,0
50006,1,1,3,1,12340,1,1,1,,0
88001,1,1,1,2,12341,1,1,1,,0
50006,2,1,1,1,12342,1,1,1,,0
50006,2,1,1,4,12343,1,1,1,,0
50313,2,1,2,2,12344,1,1,1,,0
50006,1,1,2,5,12345,1,1,1,,0
50313,2,1,2,2,12346,1,1,1,,0
50006,1,1,2,1,12347,1,1,1,,0
50006,2,1,2,1,12348,1,1,1,,0
13052,1,1,1,3,12349,1,1,1,,0
13244,1,1,1,3,12350,1,1,1,,0
13244,1,1,1,3,12351,1,1,1,,0
13244,1,1,1,4,12352,1,1,1,,0
13244,1,1,1,4,12353,1,1,1,,0
13244,1,1,1,5,12354,1,1,1,,0
13244,1,1,1,5,12355,1,1,1,,0
13244,1,1,1,4,12356,1,1,1,,0
73001,2,1,1,4,12357,1,1,1,,0
73001,2,1,3,1,12358,1,1,1,,0
13052,1,1,1,3,12360,1,1,1,,0
73001,2,1,3,2,12361,1,1,1,,0
73001,2,1,3,2,12362,1,1,1,,0
73001,2,1,2,4,12364,1,1,1,,0
41001,2,1,1,5,12365,1,1,1,,0
52356,1,1,3,1,12366,1,1,1,,0
52356,2,1,3,2,12368,1,1,1,,0
13052,1,1,1,4,12369,1,1,1,,0
81001,1,1,1,4,12370,1,1,1,,0
41001,2,1,1,3,12371,1,1,1,,0
52001,1,1,3,1,12372,1,1,1,,0
85001,2,1,2,2,12373,1,1,1,,0
41001,1,1,1,4,12374,1,1,1,,0
52356,2,1,3,2,12375,1,1,1,,0
25754,1,1,2,7,12376,1,1,1,,0
15001,1,1,1,4,12377,1,1,1,,0
25175,1,1,2,4,12378,1,1,1,,0
23001,1,1,1,7,12379,1,1,1,,0
81001,1,1,1,3,12380,1,1,1,,0
08001,2,1,1,3,12381,1,1,1,,0
63470,1,1,2,5,12382,1,1,1,,0
41001,1,1,1,3,12383,1,1,1,,0
15001,2,1,1,3,12384,1,1,1,,0
25175,2,1,2,4,12386,1,1,1,,0
52001,1,1,3,3,12387,1,1,1,,0
25754,1,1,1,2,12388,1,1,1,,0
11001,1,1,2,4,12389,1,1,1,,0
86001,2,1,1,2,12390,1,1,1,,0
85001,1,1,2,3,12391,1,1,1,,0
08001,1,1,3,3,12392,1,1,1,,0
68547,1,1,2,3,12394,1,1,1,,0
25754,1,1,1,2,12395,1,1,1,,0
23001,2,1,1,5,12396,1,1,1,,0
81001,1,1,1,1,12397,1,1,1,,0
25175,1,1,2,5,12398,1,1,1,,0
23466,2,1,1,1,12399,1,1,1,,0
70708,1,1,1,6,12400,1,1,1,,0
15001,1,1,1,3,12401,1,1,1,,0
86001,2,1,1,3,12402,1,1,1,,0
52001,1,1,2,3,12403,1,1,1,,0
11001,1,1,2,5,12404,1,1,1,,0
11001,1,1,4,3,12405,1,1,1,,0
73001,2,1,3,2,12406,1,1,1,,0
25754,2,1,1,3,12407,1,1,1,,0
25754,2,1,1,2,12408,1,1,1,,0
63470,1,1,2,5,12409,1,1,1,,0
41001,2,1,2,3,12410,1,1,1,,0
50001,1,1,3,1,12411,1,1,1,,0
23001,1,1,2,10,12412,1,1,1,,0
41001,1,1,1,4,12413,1,1,1,,0
86001,1,1,1,8,12414,1,1,1,,0
15001,2,1,1,4,12415,1,1,1,,0
85001,1,1,2,5,12416,1,1,1,,0
50006,2,1,3,4,12417,1,1,1,,0
23001,2,1,1,3,12418,1,1,1,,0
70708,1,1,1,4,12419,1,1,1,,0
25286,3,1,2,5,12421,1,1,1,,0
05045,2,1,1,3,12422,1,1,1,,0
52356,1,1,3,3,12423,1,1,1,,0
25175,1,1,2,5,12424,1,1,1,,0
25754,1,1,2,6,12425,1,1,1,,0
23466,1,1,1,3,12426,1,1,1,,0
15001,1,1,2,4,12427,1,1,1,,0
52001,3,1,2,1,12428,1,1,1,,0
23466,1,1,3,2,12429,1,1,1,,0
11001,1,1,1,2,12431,1,1,1,,0
11001,1,1,2,6,12433,1,1,1,,0
11001,2,1,3,4,12434,1,1,1,,0
11001,2,1,4,3,12435,1,1,1,,0
50001,1,1,3,4,12436,1,1,1,,0
25754,3,1,1,1,12437,1,1,1,,0
52356,1,1,3,2,12438,1,1,1,,0
23001,1,1,1,5,12439,1,1,1,,0
05001,1,1,2,5,12440,1,1,1,,0
11001,1,1,4,2,12441,1,1,1,,0
25286,2,1,2,4,12442,1,1,1,,0
11001,2,1,3,4,12443,1,1,1,,0
15001,2,1,1,2,12444,1,1,1,,0
52356,2,1,4,4,12446,1,1,1,,0
15001,1,1,3,3,12447,1,1,1,,0
11001,1,1,2,5,12448,1,1,1,,0
86001,2,1,1,2,12449,1,1,1,,0
23466,1,1,3,1,12450,1,1,1,,0
11001,1,1,4,2,12451,1,1,1,,0
23466,2,1,1,3,12452,1,1,1,,0
73001,3,1,4,2,12453,1,1,1,,0
63470,1,1,2,4,12454,1,1,1,,0
70708,1,1,1,2,12455,1,1,1,,0
85001,2,1,2,1,12456,1,1,1,,0
86001,2,1,1,3,12457,1,1,1,,0
23001,2,1,1,7,12458,1,1,1,,0
11001,2,1,3,3,12459,1,1,1,,0
15001,2,1,1,3,12460,1,1,1,,0
11001,1,1,4,5,12461,1,1,1,,0
11001,2,1,3,3,12463,1,1,1,,0
52001,2,1,3,2,12464,1,1,1,,0
11001,1,1,2,1,12465,1,1,1,,0
25286,1,1,2,4,12466,1,1,1,,0
15001,1,1,2,3,12467,1,1,1,,0
70708,1,1,1,4,12468,1,1,1,,0
81001,1,1,1,3,12469,1,1,1,,0
11001,2,1,2,3,12470,1,1,1,,0
23466,1,1,3,1,12471,1,1,1,,0
23466,1,1,2,3,12472,1,1,1,,0
81001,1,1,1,5,12473,1,1,1,,0
25754,2,1,1,2,12474,1,1,1,,0
52356,2,1,3,1,12475,1,1,1,,0
05001,1,1,1,1,12476,1,1,1,,0
13244,1,1,1,7,12477,1,1,1,,0
50006,1,1,2,5,12478,1,1,1,,0
81001,1,1,1,4,12479,1,1,1,,0
11001,2,1,3,1,12480,1,1,1,,0
52001,2,1,3,4,12482,1,1,1,,0
15001,1,1,1,5,12483,1,1,1,,0
66001,1,1,1,2,12484,1,1,1,,0
15001,1,1,2,3,12486,1,1,1,,0
50006,1,1,3,3,12487,1,1,1,,0
25754,1,1,2,4,12488,1,1,1,,0
05001,1,1,2,5,12489,1,1,1,,0
25754,1,1,2,5,12490,1,1,1,,0
41001,1,1,2,3,12491,1,1,1,,0
52356,2,1,4,3,12492,1,1,1,,0
11001,2,1,3,2,12493,1,1,1,,0
08001,1,1,1,4,12494,1,1,1,,0
86001,2,1,1,7,12495,1,1,1,,0
11001,2,1,2,3,12496,1,1,1,,0
23001,2,1,1,3,12497,1,1,1,,0
11001,2,1,2,4,12498,1,1,1,,0
66001,1,1,1,8,12499,1,1,1,,0
52001,2,1,3,5,12500,1,1,1,,0
25175,1,1,2,5,12501,1,1,1,,0
08001,2,1,3,4,12502,1,1,1,,0
85001,2,1,2,4,12503,1,1,1,,0
23466,2,1,1,2,12504,1,1,1,,0
23001,1,1,1,4,12505,1,1,1,,0
11001,1,1,2,6,12506,1,1,1,,0
81001,1,1,1,5,12507,1,1,1,,0
70708,1,1,1,2,12508,1,1,1,,0
25754,2,1,1,2,12509,1,1,1,,0
50313,2,1,2,5,12510,1,1,1,,0
70708,1,1,1,11,12511,1,1,1,,0
05001,1,1,4,2,12512,1,1,1,,0
05001,1,1,2,1,12513,1,1,1,,0
73001,2,1,4,5,12514,1,1,1,,0
11001,2,1,3,1,12515,1,1,1,,0
13001,2,1,3,2,12516,1,1,1,,0
05001,1,1,3,5,12517,1,1,1,,0
15001,1,1,2,3,12519,1,1,1,,0
13244,1,1,1,3,12520,1,1,1,,0
52356,2,1,4,4,12522,1,1,1,,0
68276,2,1,3,2,12523,1,1,1,,0
23466,1,1,1,2,12525,1,1,1,,0
05045,1,1,1,2,12526,1,1,1,,0
13244,1,1,1,4,12527,1,1,1,,0
81001,1,1,1,3,12528,1,1,1,,0
86001,2,1,1,3,12529,1,1,1,,0
05001,2,1,4,3,12530,1,1,1,,0
11001,1,1,1,5,12532,1,1,1,,0
11001,2,1,3,3,12533,1,1,1,,0
50006,1,1,3,4,12534,1,1,1,,0
11001,2,1,2,2,12535,1,1,1,,0
70708,1,1,1,3,12536,1,1,1,,0
81001,1,1,1,5,12537,1,1,1,,0
81001,1,1,2,5,12538,1,1,1,,0
66001,1,1,1,5,12539,1,1,1,,0
23001,1,1,2,2,12541,1,1,1,,0
11001,1,1,2,2,12542,1,1,1,,0
52356,1,1,3,3,12543,1,1,1,,0
05001,1,1,2,4,12544,1,1,1,,0
08001,1,1,1,6,12545,1,1,1,,0
11001,2,1,2,7,12546,1,1,1,,0
25754,2,1,1,5,12547,1,1,1,,0
50006,2,1,3,3,12548,1,1,1,,0
11001,2,1,2,3,12549,1,1,1,,0
25286,1,1,3,5,12550,1,1,1,,0
13001,2,1,3,2,12551,1,1,1,,0
11001,2,1,3,3,12552,1,1,1,,0
11001,1,1,3,5,12553,1,1,1,,0
05001,2,1,4,3,12554,1,1,1,,0
23001,1,1,1,4,12555,1,1,1,,0
15001,1,1,2,3,12556,1,1,1,,0
05579,1,1,1,6,12557,1,1,1,,0
05045,1,1,1,9,12558,1,1,1,,0
05001,1,1,3,3,12559,1,1,1,,0
52001,3,1,3,1,12560,1,1,1,,0
85001,2,1,1,3,12561,1,1,1,,0
70708,1,1,1,2,12562,1,1,1,,0
25175,1,1,2,4,12563,1,1,1,,0
66001,1,1,1,2,12564,1,1,1,,0
05001,2,1,2,3,12565,1,1,1,,0
05045,1,1,1,3,12566,1,1,1,,0
81001,1,1,1,4,12567,1,1,1,,0
15001,1,1,2,4,12569,1,1,1,,0
08001,2,1,1,2,12570,1,1,1,,0
05001,1,1,2,2,12571,1,1,1,,0
76001,2,1,1,4,12573,1,1,1,,0
23466,1,1,1,2,12574,1,1,1,,0
15001,1,1,3,4,12575,1,1,1,,0
25754,1,1,2,4,12576,1,1,1,,0
11001,2,1,3,3,12577,1,1,1,,0
13244,1,1,1,7,12578,1,1,1,,0
13001,1,1,1,6,12579,1,1,1,,0
23001,2,1,2,7,12580,1,1,1,,0
70708,1,1,1,2,12581,1,1,1,,0
68276,2,1,3,2,12582,1,1,1,,0
11001,2,1,2,3,12583,1,1,1,,0
52001,2,1,2,4,12584,1,1,1,,0
05001,2,1,2,3,12585,1,1,1,,0
08001,1,1,3,3,12586,1,1,1,,0
15001,1,1,2,5,12588,1,1,1,,0
11001,2,1,2,2,12589,1,1,1,,0
86001,2,1,1,4,12590,1,1,1,,0
05001,2,1,1,2,12592,1,1,1,,0
81001,1,1,1,6,12594,1,1,1,,0
11001,2,1,2,2,12595,1,1,1,,0
81001,1,1,1,3,12596,1,1,1,,0
05001,1,1,1,2,12597,1,1,1,,0
11001,2,1,1,6,12598,1,1,1,,0
66001,1,1,4,3,12599,1,1,1,,0
05001,1,1,3,4,12600,1,1,1,,0
11001,3,1,2,3,12601,1,1,1,,0
05001,1,1,1,4,12603,1,1,1,,0
05001,2,1,2,2,12604,1,1,1,,0
11001,1,1,3,3,12605,1,1,1,,0
05579,1,1,1,6,12606,1,1,1,,0
08001,2,1,1,9,12607,1,1,1,,0
70708,1,1,1,4,12608,1,1,1,,0
50001,1,1,3,3,12609,1,1,1,,0
23001,1,1,1,11,12610,1,1,1,,0
05579,1,1,1,7,12612,1,1,1,,0
05001,2,1,5,3,12613,1,1,1,,0
52001,3,1,3,2,12614,1,1,1,,0
25286,1,1,2,3,12616,1,1,1,,0
11001,2,1,2,2,12617,1,1,1,,0
15001,2,1,2,5,12619,1,1,1,,0
25754,1,1,1,4,12620,1,1,1,,0
11001,2,1,3,4,12621,1,1,1,,0
13001,2,1,3,4,12622,1,1,1,,0
11001,2,1,2,5,12623,1,1,1,,0
05001,3,1,1,4,12624,1,1,1,,0
85001,1,1,2,3,12625,1,1,1,,0
11001,3,1,2,3,12626,1,1,1,,0
50001,1,1,3,3,12627,1,1,1,,0
05001,2,1,3,5,12628,1,1,1,,0
11001,2,1,3,4,12629,1,1,1,,0
13244,1,1,1,2,12630,1,1,1,,0
15001,2,1,3,4,12631,1,1,1,,0
11001,1,1,2,1,12632,1,1,1,,0
52001,1,1,1,7,12633,1,1,1,,0
05001,2,1,2,2,12634,1,1,1,,0
68001,2,1,4,2,12635,1,1,1,,0
05579,1,1,1,4,12636,1,1,1,,0
50006,2,1,3,4,12638,1,1,1,,0
05001,1,1,3,5,12639,1,1,1,,0
18001,1,1,2,3,12640,1,1,1,,0
05001,2,1,2,2,12641,1,1,1,,0
05579,2,1,2,1,12642,1,1,1,,0
11001,2,1,2,5,12643,1,1,1,,0
13001,1,1,2,5,12644,1,1,1,,0
66001,2,1,1,3,12645,1,1,1,,0
23001,1,1,2,3,12646,1,1,1,,0
11001,2,1,3,3,12647,1,1,1,,0
05579,1,1,1,2,12648,1,1,1,,0
52001,3,1,3,4,12649,1,1,1,,0
05001,1,1,1,2,12650,1,1,1,,0
70001,1,1,2,4,12651,1,1,1,,0
25754,2,1,2,4,12652,1,1,1,,0
15001,1,1,2,5,12653,1,1,1,,0
11001,3,1,1,4,12655,1,1,1,,0
52001,1,1,1,4,12656,1,1,1,,0
05579,1,1,1,4,12658,1,1,1,,0
11001,2,1,1,4,12659,1,1,1,,0
11001,1,1,2,5,12660,1,1,1,,0
05579,2,1,3,2,12661,1,1,1,,0
05579,1,1,1,4,12662,1,1,1,,0
05001,1,1,2,3,12664,1,1,1,,0
05001,2,1,2,3,12666,1,1,1,,0
11001,2,1,2,2,12667,1,1,1,,0
08001,1,1,3,3,12668,1,1,1,,0
05579,1,1,1,3,12669,1,1,1,,0
11001,1,1,2,2,12670,1,1,1,,0
70001,1,1,2,5,12671,1,1,1,,0
68001,2,1,4,2,12673,1,1,1,,0
25286,1,1,3,4,12674,1,1,1,,0
50001,1,1,3,3,12675,1,1,1,,0
05579,1,1,1,3,12676,1,1,1,,0
05001,1,1,1,5,12677,1,1,1,,0
13244,1,1,1,4,12678,1,1,1,,0
52001,3,1,3,2,12679,1,1,1,,0
05001,2,1,2,1,12680,1,1,1,,0
05579,2,1,2,2,12681,1,1,1,,0
05579,2,1,1,2,12682,1,1,1,,0
11001,1,1,2,4,12683,1,1,1,,0
23001,1,1,1,6,12684,1,1,1,,0
70001,1,1,2,1,12686,1,1,1,,0
15001,1,1,2,3,12687,1,1,1,,0
05579,1,1,1,1,12688,1,1,1,,0
05001,2,1,2,7,12689,1,1,1,,0
05579,2,1,3,3,12690,1,1,1,,0
05001,2,1,3,2,12691,1,1,1,,0
73001,1,1,4,3,12693,1,1,1,,0
05579,1,1,1,4,12694,1,1,1,,0
76001,2,1,3,2,12695,1,1,1,,0
05579,1,1,1,2,12696,1,1,1,,0
11001,1,1,3,4,12697,1,1,1,,0
13001,1,1,3,5,12698,1,1,1,,0
08001,2,1,1,7,12699,1,1,1,,0
05001,2,1,2,2,12700,1,1,1,,0
11001,3,1,3,1,12701,1,1,1,,0
23555,1,1,1,5,12702,1,1,1,,0
05579,1,1,1,4,12703,1,1,1,,0
05001,2,1,2,5,12704,1,1,1,,0
18001,1,1,2,2,12705,1,1,1,,0
15001,2,1,2,3,12706,1,1,1,,0
25754,2,1,1,1,12707,1,1,1,,0
15001,1,1,3,2,12708,1,1,1,,0
05579,2,1,1,1,12709,1,1,1,,0
52001,2,1,3,1,12710,1,1,1,,0
05579,1,1,1,3,12711,1,1,1,,0
54001,1,1,1,1,12713,1,1,1,,0
50001,1,1,3,3,12714,1,1,1,,0
05001,1,1,3,4,12717,1,1,1,,0
05001,1,1,1,5,12718,1,1,1,,0
23001,1,1,1,4,12719,1,1,1,,0
11001,2,1,2,6,12721,1,1,1,,0
